id_lex	\ms	\dfr	\smr	\dfe	\sme	\dff	\smf	\sn	\src	\syn	\synor	\ant	\antor
2759	2	,  лицева́я сторона́	чего́-л	front side		, face (f)			LJ - ?				
2760	0	кра́сный пету́х		red rooster		coq (m) rouge							
2761	0	нерасчи́щенное по́ле				champ (m) défriché	(endroit où les arbres n'ont pas encore été abattus; champ nettoyé mais non cultivé)						
2762	0					, s'inquiéter	(doucement)						
2763	0	, неме́дленно	о действиях, не имеющих протяжённости во времени (совершаемых одним движением)	quickly		, rapidement				zódhɤ̄, bládhɤ̄	'zodhö, 'bladhö		
2764	0	кады́к				pomme (f) d'Adam							
2765	0					plante (f)	(dont l'écorce utilisée dans la sauce la rend gluante)						
2766	0	жанда́рм				gendarme (m)							
2767	0	таба́к		tobacco		tabac (m)							
2768	0	бы́стро	о действиях, имеющих протяжённость во времени (работе и т.п.)	quickly		rapidement				blábládhɤ̄, zózódhɤ̄	'blabladhö, 'zozodhö		
2769	0	, ору́жие				lame (f)	(arme)						
2770	0	спор		dispute		, discussion (f)							
2771	0	кра́сный		red		rouge			BE, LJ				
2772													
2773			дополнительный показатель множественного числа для названий некоторых родственников и сверстников		supplementary plural marker for the names of some relatives and age-mates		marque supplémentaire du pluriel des noms des quelques parents et des personnes du même âge						
2774	1	, убить		kill		tuer			DJ, LJ				
2774	2.1	уда́рить				frapper			LJ				
2774	2.2	дра́ться				, faire palabre			LJ, SB				
2774	2.3	, раска́лывать	(напр., оре́хи)			casser	(par ex., des noix)		DJ, LJ				
2774	3	бро́сить в кого́-л	(что́бы пришиби́ть до смерти)	throw	(smth --	lancer à	(qch --		LJ				
2774	4	игра́ть	(на музыка́льном инструме́нте: на бараба́не, балафо́не)	play	(drum)	jouer	(du tambour, du balafon)		DJ, LJ				
2774	5	, по причи́не	(чего --	because	(of --	à cause	(de --		LJ				
2775	0					amer	(médicament, nourriture non comestible)						
2776	0	тка́чик				mange-mil (m)	(oiseau)						
2777	1.1	медь		copper		cuivre (m)			LJ				
2777	1.2	бро́нза				bronze (m)			DJ, SB, LJ				
2777	2	украше́ние из бро́нзы	(браслет, кольцо и т.д.)			bijou (m) en bronze			LJ				
2777	3	де́ньги							LJ				
2778	0	яи́чник	(у птиц)			ovaire (m)	(d'oiseau)						
2779	1	украше́ние из бро́нзы	(браслет, кольцо и т.д.)			bijou (m) en bronze							
2779	2	де́ньги											
2780	0					bronzé	(couleur)						
2781	0	тёмножёлтый		yellow		jaune-foncé			GA, KD, LJ				
2782	0	, африка́нский лему́р		lesser galago		galago (m) du Sénégal	(longueur sans queue: 17 à 20 cm; face courte, très grandes oreilles, membres postérieurs très allongés, queue très longue et touffue. Se déplace en sautant, très actif et rapide. Nocturne, arboricole)						
2783	0	долгопя́т				tarsier (m)	(petite primate remarquable par ses grands yeux, cri nocturne)						
2784	0					un peu	(distance, temps non mesuré)						
2785	0	зелёный		green		vert							
2786	0	фрукт	(вид)	fruit		fruit (m)	(tous les fruits fades de goût)						
2787	0	тростни́к	(вид)			roseau (m)	(espèce)						
2788	0	фасо́ль		bean		haricot (m)	(rouge, blanc)						
2789	0			night heron		héron (m) bihoreau	(calotte et dos noirs)						
2790	0					arbre (m)	(espèce; l'écorce est utilisée en pharmacopée traditionnelle)						
2791	0	, трубкозу́б		aardvark		oryctérope (m)	(gros mammifère fouisseur, parfaitement reconnaissable; hauteur au garrot: 60 cm; poids: 70 kg. Corps massif, dos voûté, tête allongée, terminée par un long groin tubulaire et un museau obtus; langue souvent proéminente, oreilles très longues, tubulaires et pointues. Queue assez courte, mais forte et musclée, épaisse à la base, pointue et conique; membres courts et puissants avec 4 doigts aux pattes antérieures et 5 aux pattes postérieures, chacun d'eux étant armé d'une griffe énorme et droite.)						
2792	0	карп	(вид)			carpe (f)	(espèce)						
2793	0	карп	(вид)			carpe (f)	(espèce)						
2794	0	терми́т		termite-builder		termite (m) maçon							
2795	0					arbre (m)	(espèce; sans fruit, sert dans la pharmacopée traditionnelle)						
2796	0	клан у блоссе				clan (m)	(société secrète des hommes du Canton Blossé)						
2797	0	терми́т		termite-builder		termite (m) maçon							
2798	0	набе́дренная повя́зка	муж/жен взросл., сейчас не носят; для женщин: полоса ткани, кот. пропускают между ног и обвязывают веревочкой, для мужчин: две полосы ткани, кот. не соединяют между ног. На веревку не вешают украшений; прапрадед Жафе носил.			cache-sexe (m) d'homme							
2799	0	де́рево	(вид)	tree	(species)	arbre (m)	(espèce; fruits non comestibles, écorce s'utilise en pharmacopée traditionnelle)						
2800	0	, моски́т		yellow fever mosquito		moustique (m)							
2801	0	ро́зовый		orange		, rose			GA, MA, KD, --LJ				
2802	0	чёрный порошо́к	(лекарство)			poudre (f) noire	(faite avec les cosses de certains arbres; sert de remède pour les furoncles, l'angine et certaines maladies infantiles, par ex.						
2804	0	жа́рить	(мя́со)			griller							
2805	0	, по доро́ге к		to		, sur la route de	(direction)						
2806	0	доро́га		, road		chemin (m)			LJ				
2807	0	доро́га		, road		chemin (m)							
2808	0	доро́га		, road		chemin (m)				zīan	zian		
2809	0	доро́га		, road		chemin (m)			DJ, LJ				
2810	0	чем	(в сравнительных конструкциях)	than	(in comparative constructions)	par rapport à	(dans les constructions à valeur comparative)						
2811	0	шурин, деверь, свояк, зять ???		in-law		beaux-parents (m pl)	(parents de l’épouse ou du mari ; mari de la sœur, épouse du frère ainsi que ses parents, ses frères et ses sœurs ; frère de l’épouse, épouse du frère de l’épouse, frère du mari)						
2812	0	тесть				beau-père (m)	(père de l'épouse)						
2813	0	, центр		middle		, centre (m)	(d'une foule, d'un bois, d'un champ, d'une route, etc.)						
2814	0	, посреди́		between		, parmi							
2815	0	моты́га	(моты́гой)			pioche (f)							
2816	0	, привиде́ние	(умершего)	, spirit	(departed)	, spectre (m)	(d'un défunt)						
2817	0	дрожа́ть	(от холо́да, стра́ха)	tremble		trembler							
2818	1	ста́рый		old		vieux	(vierge, jamais cultivée)		DJ, LJ				
2818	2	поно́шенный		, old		usé							
2818	3	опада́ющий	(о листве́)			caduque			DJ, --LJ				
2819	0	, же́нский полово́й о́рган	означает "так тебя зоеут", "это теое имя"	, woman's sex		vagin (m)	("c'est ton nom - vagin")						
2820	0	сильный дождь				pluie (f) dense							
2821	0	удиви́тельный				étonnant							
2822	0	, удиви́тельный				, étonnant							
2825	0	музыкальный инструмент: ???губная гармошка?				harpe (f) buccale	(instrument de musique traditionnel à cordes; on le met dans la bouche et on frappe les cordes avec un petit morceau de bois ; on ne souffle pas dedans)						
2826	0	музыка́нт				musicien (m)	(celui qui joue de la harpe)						
2827	0					oiseau (m)	et les avertit quand il y a un danger)						
2828	0	, рой комаро́в				, essaim (m) de moustiques				zɛ̄npʌ̄	zɛnpë		
2829	1												
2829	1.1	проходи́ть	(о лю́дях, объе́ктах, о вре́мени)	pass		passer	(personnes, objets, temps)		LJ, DJ, GJ, RC				
2829	1.2		(це́ну)	, outrun	(smb --	, devancer	(le prix)		GJ, LJ				
2829	1.3	превосходи́ть	(кого --	surpass	(smb --	surpasser	(qn --		SB, LJ				
2829	1.4	, уезжа́ть		go away		, partir			DJ, LJ				
2829	1.5	течь	(о слеза́х)			couler	(larmes)		BE, LJ				
2829	1.6	дуть	(о ветре)			souffler	(vent)		GJ, LJ				
2829	2	, проводи́ть	(ли́нию)			tracer	(une ligne)		GJ, LJ				
2829	3	, ве́шать	(за --			accrocher qch	(à --		DJ, LJ				
2829	4	, загора́живать		bar		barrer			LJ				
2830	1	дед	(по мужско́й и же́нской ли́нии)	grandfather		grand-père (m)	(paternel et maternel)			dʌ̄ và, dʌ̄ kpíï	dë =va, dë 'kpii-		
2830	2	, муж сестры́ де́да/ба́бки	ро́дственник мужско́го по́ла поколе́ния де́да			, mari (m) de sœur de grand-père							
2831	0	пра́дед				arrière-grand-père (m)							
2833	1	, раска́чивать				balancer qch							
2833	2	бара́хтаться	(в воде́)			barboter							
2835	0	мла́дший си́блинг	младший брат, младшая сестра	younger sibling	(brother, sister, cousin)	, sœur (f) cadette							
2836	0	мла́дшая сестра́	(незаму́жняя)	younger sister		petite sœur (f)	(encore célibataire)			zláädhʌ́dhēnzʌ̏	'zlaanëdhezë		
2837	0	мла́дшая сестра́	(незаму́жняя)	younger sister		petite sœur (f)	(encore célibataire)			zláädhʌ́dhēn	'zlaanëdhe		
2838	0	мла́дшая сестра́	(заму́жняя)	younger sister	(married)	petite sœur (f)	(mariée)						
2839	0	мла́дший брат		younger brother		frère (m) cadet							
2840	0	, дух	(умершего)	, spirit	(departed)	, spectre (m)	(d'un défunt)			bhɛ̄n zȉi	mɛ -zii		
2841	0	му́дрость				sagesse (f)							
2842	0	, Госпо́дь		God		Dieu			LJ				
2843	1	христиани́н				chrétien (m)				Zlȁn bhȁ bhɛ̄n	-Zlan -bha mɛ		
2843	2		помощник пастора			pasteur (m), évangéliste (m), prédicateur (m)							
2845	1.1	ти́хо / ме́дленно (де́лать что-л)				faire doucement / lentement			LJ, GJ				
2845	1.2	, идти́ ме́дленнее				, ralentir			GJ, LJ				
2845	2	обраща́ть внима́ние	(на --	pay attention		, prendre garde	(à --		LJ				
2846	0	гу́сеница	(съедо́бный вид)			chenille (f)	(noire, 5-7 cm, avec des poils blancs, se met en tas, se déplace en groupe; comestible: séchée au soleil et poils retirés; se met dans la sauce)						
2847	2	газе́ль	(вид)	kob		gazelle (f)	(roux vif à brun foncé; plage blanchâtre autour des yeux; marques noires sur les pattes; cornes longues)	Kobus kob	LJ				
2848	0	, сма́тывать	(хло́пок)			enrouler	(coton)		DJ, LJ				
2850	0	лету́чая мышь	(вид)	, egyptian fruit bat		chauve-souris (f)	(espèce)						
2851	0					sage							
2852	1	жемчужина, жемчуг				perle (f) naturelle							
2852	2					graines (f pl) séchées	(de la plante						
2853	1	, позади́		behind		derrière							
2853	2	по́сле		after		après							
2853	3	за преде́лами		beyond					DJ, LJ				
2854	0	, начина́я с настоя́щего моме́нта				, à partir de maintenant			DJ, LJ				
2855	0	то, что позади́		rear		derrière (m)							
2856	0	, позади		behind		derrière							
2857	0	муравей-шелковичный червь?		driver ants		fourmi-magnan (f)							
2858	1	, умыва́ться	(оде́жду)	wash oneself		se laver			BE, LJ				
2858	2	купа́ться	(в реке́ --			se baigner	(dans le fleuve --		DJ, LJ				
2861	0	проткну́ть		, pierce		, transpercer							
2862	0	вара́н				varan (m)	(espèce)						
2863	0	полоте́нце				serviette (f)							
